Id,Group
602,10
603,10
604,11
605,1
606,1
607,1
608,1
609,2
610,2
611,2
612,3
613,3
614,3
615,3
616,4
617,4
618,4
619,4
620,5
621,5
622,5
623,5
624,6
625,6
626,6
627,6
628,6
629,7
630,7
631,7
632,7
633,7
634,8
635,8
636,8
637,8
638,8
639,8
640,9
641,9
642,9
643,9
644,9
645,9
646,9
647,10
648,10
649,10
650,10
651,10
652,10
653,10
654,10
655,10
656,10
657,10
658,10
659,10
660,10
661,10
662,10
663,10
664,1
665,1
666,1
667,1
668,2
669,2
670,2
671,3
672,3
673,3
674,3
675,4
676,4
677,4
678,4
679,5
680,5
681,5
682,5
683,6
684,6
685,6
686,6
687,6
688,7
689,7
690,7
691,7
692,7
693,8
694,8
695,8
696,8
697,8
698,8
699,9
700,9
701,9
702,9
703,9
704,9
705,9
706,10
707,10
708,10
709,10
710,10
711,10
712,10
713,10
714,10
715,10
716,10
717,10
718,10
719,10
720,10
721,10
722,10
723,1
724,1
725,1
726,1
727,2
728,2
729,2
730,3
731,3
732,3
733,3
734,4
735,4
736,4
737,4
738,5
739,5
740,5
741,5
742,6
743,6
744,6
745,6
746,6
747,7
748,7
749,7
750,7
751,7
752,8
753,8
754,8
755,8
756,8
757,8
758,9
759,9
760,9
761,9
762,9
763,9
764,9
765,10
766,10
767,10
768,10
769,10
770,10
771,10
772,10
773,10
774,10
775,10
776,10
777,10
778,10
779,10
780,10
781,11
782,1
783,1
784,1
785,1
786,2
787,2
788,2
789,3
790,3
791,3
792,3
793,4
794,4
795,4
796,4
797,5
798,5
799,5
800,5
801,6
802,6
803,6
804,6
805,6
806,7
807,7
808,7
809,7
810,7
811,8
812,8
813,8
814,8
815,8
816,8
817,9
818,9
819,9
820,9
821,9
822,9
823,9
824,10
825,10
826,10
827,10
828,10
829,10
830,10
831,10
832,10
833,10
834,10
835,10
836,10
837,10
838,10
839,10
840,11
841,1
842,1
843,1
844,1
845,2
846,2
847,2
848,3
849,3
850,3
851,3
852,4
853,4
854,4
855,4
856,5
857,5
858,5
859,5
860,6
861,6
862,6
863,6
864,6
865,7
866,7
867,7
868,7
869,7
870,8
871,8
872,8
873,8
874,8
875,8
876,9
877,9
878,9
879,9
880,9
881,9
882,9
883,10
884,10
885,10
886,10
887,10
888,10
889,10
890,10
891,10
892,10
893,10
894,10
895,10
896,10
897,10
898,10
899,11
900,1
901,1
902,1
903,1
904,2
905,2
906,2
907,3
908,3
909,3
910,3
911,4
912,4
913,4
914,4
915,5
916,5
917,5
918,5
919,6
920,6
921,6
922,6
923,6
924,7
925,7
926,7
927,7
928,7
929,8
930,8
931,8
932,8
933,8
934,8
935,9
936,9
937,9
938,9
939,9
940,9
941,9
942,10
943,10
944,10
945,10
946,10
947,10
948,10
949,10
950,10
951,10
952,10
953,10
954,10
955,10
956,10
957,10
958,11
959,1
960,1
961,1
962,1
963,2
964,2
965,2
966,3
967,3
968,3
969,3
970,4
971,4
972,4
973,4
974,5
975,5
976,5
977,5
978,6
979,6
980,6
981,6
982,6
983,7
984,7
985,7
986,7
987,7
988,8
989,8
990,8
991,8
992,8
993,9
994,9
995,9
996,9
997,9
998,9
999,9
1000,9
1001,10
1002,10
1003,10
1004,10
1005,10
1006,10
1007,10
1008,10
1009,10
1010,10
1011,10
1012,10
1013,10
1014,10
1015,10
1016,10
1017,1
1018,1
1019,1
1020,1
1021,2
1022,2
1023,2
1024,3
1025,3
1026,3
1027,3
1028,4
1029,4
1030,4
1031,4
1032,5
1033,5
1034,5
1035,5
1036,6
1037,6
1038,6
1039,6
1040,6
1041,7
1042,7
1043,7
1044,7
1045,7
1046,8
1047,8
1048,8
1049,8
1050,8
1051,9
1052,9
1053,9
1054,9
1055,9
1056,9
1057,9
1058,10
1059,10
1060,10
1061,10
1062,10
1063,10
1064,10
1065,10
1066,10
1067,10
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,11
1075,1
1076,1
1077,1
1078,1
1079,2
1080,2
1081,2
1082,3
1083,3
1084,3
1085,3
1086,4
1087,4
1088,4
1089,4
1090,5
1091,5
1092,5
1093,5
1094,6
1095,6
1096,6
1097,6
1098,6
1099,7
1100,7
1101,7
1102,7
1103,7
1104,8
1105,8
1106,8
1107,8
1108,8
1109,9
1110,9
1111,9
1112,9
1113,9
1114,9
1115,9
1116,10
1117,10
1118,10
1119,10
1120,10
1121,10
1122,10
1123,10
1124,10
1125,10
1126,10
1127,10
1128,10
1129,10
1130,10
1131,10
1132,11
1133,1
1134,1
1135,1
1136,1
1137,2
1138,2
1139,2
1140,3
1141,3
1142,3
1143,3
1144,4
1145,4
1146,4
1147,4
1148,5
1149,5
1150,5
1151,5
1152,6
1153,6
1154,6
1155,6
1156,6
1157,7
1158,7
1159,7
1160,7
1161,7
1162,8
1163,8
1164,8
1165,8
1166,8
1167,9
1168,9
1169,9
1170,9
1171,9
1172,9
1173,9
1174,10
1175,10
1176,10
1177,10
1178,10
1179,10
1180,10
1181,10
1182,10
1183,10
1184,10
1185,10
1186,10
1187,10
1188,10
1189,10
1190,11
1191,1
1192,1
1193,1
1194,1
1195,2
1196,2
1197,2
1198,3
1199,3
1200,3
1201,3
1202,4
1203,4
1204,4
1205,4
1206,5
1207,5
1208,5
1209,5
1210,6
1211,6
1212,6
1213,6
1214,6
1215,7
1216,7
1217,7
1218,7
1219,7
1220,8
1221,8
1222,8
1223,8
1224,8
1225,9
1226,9
1227,9
1228,9
1229,9
1230,9
1231,9
1232,10
1233,10
1234,10
1235,10
1236,10
1237,10
1238,10
1239,10
1240,10
1241,10
1242,10
1243,10
1244,10
1245,10
1246,10
1247,10
1248,11
1249,1
1250,1
1251,1
1252,1
1253,2
1254,2
1255,2
1256,3
1257,3
1258,3
1259,3
1260,4
1261,4
1262,4
1263,4
1264,5
1265,5
1266,5
1267,5
1268,6
1269,6
1270,6
1271,6
1272,6
1273,7
1274,7
1275,7
1276,7
1277,7
1278,8
1279,8
1280,8
1281,8
1282,8
1283,9
1284,9
1285,9
1286,9
1287,9
1288,9
1289,9
1290,10
1291,10
1292,10
1293,10
1294,10
1295,10
1296,10
1297,10
1298,10
1299,10
1300,10
1301,10
1302,10
1303,10
1304,10
1305,10
1306,11
1307,1
1308,1
1309,1
1310,2
1311,2
1312,2
1313,2
1314,3
1315,3
1316,3
1317,3
1318,4
1319,4
1320,4
1321,4
1322,5
1323,5
1324,5
1325,5
1326,6
1327,6
1328,6
1329,6
1330,6
1331,7
1332,7
1333,7
1334,7
1335,7
1336,8
1337,8
1338,8
1339,8
1340,8
1341,9
1342,9
1343,9
1344,9
1345,9
1346,9
1347,9
1348,10
1349,10
1350,10
1351,10
1352,10
1353,10
1354,10
1355,10
1356,10
1357,10
1358,10
1359,10
1360,10
1361,10
1362,10
1363,11
1364,1
1365,1
1366,1
1367,2
1368,2
1369,2
1370,2
1371,3
1372,3
1373,3
1374,3
1375,4
1376,4
1377,4
1378,4
1379,5
1380,5
1381,5
1382,5
1383,6
1384,6
1385,6
1386,6
1387,6
1388,7
1389,7
1390,7
1391,7
1392,7
1393,8
1394,8
1395,8
1396,8
1397,8
1398,9
1399,9
1400,9
1401,9
1402,9
1403,9
1404,9
1405,10
1406,10
1407,10
1408,10
1409,10
1410,10
1411,10
1412,10
1413,10
1414,10
1415,10
1416,10
1417,10
1418,10
1419,10
1420,11
1421,1
1422,1
1423,1
1424,2
1425,2
1426,2
1427,2
1428,3
1429,3
1430,3
1431,3
1432,4
1433,4
1434,4
1435,4
1436,5
1437,5
1438,5
1439,5
1440,6
1441,6
1442,6
1443,6
1444,7
1445,7
1446,7
1447,7
1448,7
1449,8
1450,8
1451,8
1452,8
1453,8
1454,8
1455,9
1456,9
1457,9
1458,9
1459,9
1460,9
1461,9
1462,10
1463,10
1464,10
1465,10
1466,10
1467,10
1468,10
1469,10
1470,10
1471,10
1472,10
1473,10
1474,10
1475,10
1476,10
1477,11
1478,1
1479,1
1480,1
1481,2
1482,2
1483,2
1484,2
1485,3
1486,3
1487,3
1488,3
1489,4
1490,4
1491,4
1492,4
1493,5
1494,5
1495,5
1496,5
1497,6
1498,6
1499,6
1500,6
1501,7
1502,7
1503,7
1504,7
1505,7
1506,8
1507,8
1508,8
1509,8
1510,8
1511,8
1512,9
1513,9
1514,9
1515,9
1516,9
1517,9
1518,9
1519,10
1520,10
1521,10
1522,10
1523,10
1524,10
1525,10
1526,10
1527,10
1528,10
1529,10
1530,10
1531,10
1532,10
1533,10
1534,11
1535,1
1536,1
1537,1
1538,2
1539,2
1540,2
1541,2
1542,3
1543,3
1544,3
1545,3
1546,4
1547,4
1548,4
1549,4
1550,5
1551,5
1552,5
1553,5
1554,6
1555,6
1556,6
1557,6
1558,7
1559,7
1560,7
1561,7
1562,7
1563,8
1564,8
1565,8
1566,8
1567,8
1568,8
1569,9
1570,9
1571,9
1572,9
1573,9
1574,9
1575,9
1576,10
1577,10
1578,10
1579,10
1580,10
1581,10
1582,10
1583,10
1584,10
1585,10
1586,10
1587,10
1588,10
1589,10
1590,10
1591,11
1592,1
1593,1
1594,1
1595,2
1596,2
1597,2
1598,2
1599,3
1600,3
1601,3
1602,3
1603,4
1604,4
1605,4
1606,4
1607,5
1608,5
1609,5
1610,5
1611,6
1612,6
1613,6
1614,6
1615,7
1616,7
1617,7
1618,7
1619,7
1620,8
1621,8
1622,8
1623,8
1624,8
1625,8
1626,9
1627,9
1628,9
1629,9
1630,9
1631,9
1632,9
1633,10
1634,10
1635,10
1636,10
1637,10
1638,10
1639,10
1640,10
1641,10
1642,10
1643,10
1644,10
1645,10
1646,10
1647,11
1648,11
1649,1
1650,1
1651,1
1652,2
1653,2
1654,2
1655,2
1656,3
1657,3
1658,3
1659,3
1660,4
1661,4
1662,4
1663,4
1664,5
1665,5
1666,5
1667,5
1668,6
1669,6
1670,6
1671,6
1672,7
1673,7
1674,7
1675,7
1676,7
1677,8
1678,8
1679,8
1680,8
1681,8
1682,8
1683,9
1684,9
1685,9
1686,9
1687,9
1688,9
1689,9
1690,10
1691,10
1692,10
1693,10
1694,10
1695,10
1696,10
1697,10
1698,10
1699,10
1700,10
1701,10
1702,10
1703,10
1704,11
1705,11
1706,1
1707,1
1708,1
1709,2
1710,2
1711,2
1712,2
1713,3
1714,3
1715,3
1716,3
1717,4
1718,4
1719,4
1720,5
1721,5
1722,5
1723,5
1724,5
1725,6
1726,6
1727,6
1728,6
1729,7
1730,7
1731,7
1732,7
1733,7
1734,8
1735,8
1736,8
1737,8
1738,8
1739,8
1740,9
1741,9
1742,9
1743,9
1744,9
1745,9
1746,9
1747,10
1748,10
1749,10
1750,10
1751,10
1752,10
1753,10
1754,10
1755,10
1756,10
1757,10
1758,10
1759,10
1760,10
1761,11
1762,1
1763,1
1764,1
1765,2
1766,2
1767,2
1768,2
1769,3
1770,3
1771,3
1772,4
1773,4
1774,4
1775,4
1776,5
1777,5
1778,5
1779,5
1780,5
1781,6
1782,6
1783,6
1784,6
1785,7
1786,7
1787,7
1788,7
1789,7
1790,8
1791,8
1792,8
1793,8
1794,8
1795,8
1796,9
1797,9
1798,9
1799,9
1800,9
1801,9
1802,9
1803,10
1804,10
1805,10
1806,10
1807,10
1808,10
1809,10
1810,10
1811,10
1812,10
1813,10
1814,10
1815,10
1816,10
1817,11
1818,1
1819,1
1820,1
1821,2
1822,2
1823,2
1824,2
1825,3
1826,3
1827,3
1828,4
1829,4
1830,4
1831,4
1832,5
1833,5
1834,5
1835,5
1836,5
1837,6
1838,6
1839,6
1840,6
1841,7
1842,7
1843,7
1844,7
1845,7
1846,8
1847,8
1848,8
1849,8
1850,8
1851,8
1852,9
1853,9
1854,9
1855,9
1856,9
1857,9
1858,9
1859,10
1860,10
1861,10
1862,10
1863,10
1864,10
1865,10
1866,10
1867,10
1868,10
1869,10
1870,10
1871,10
1872,10
1873,11
1874,1
1875,1
1876,1
1877,2
1878,2
1879,2
1880,2
1881,3
1882,3
1883,3
1884,4
1885,4
1886,4
1887,4
1888,5
1889,5
1890,5
1891,5
1892,5
1893,6
1894,6
1895,6
1896,6
1897,7
1898,7
1899,7
1900,7
1901,7
1902,8
1903,8
1904,8
1905,8
1906,8
1907,8
1908,9
1909,9
1910,9
1911,9
1912,9
1913,9
1914,9
1915,10
1916,10
1917,10
1918,10
1919,10
1920,10
1921,10
1922,10
1923,10
1924,10
1925,10
1926,10
1927,10
1928,11
1929,11
1930,1
1931,1
1932,1
1933,2
1934,2
1935,2
1936,2
1937,3
1938,3
1939,3
1940,4
1941,4
1942,4
1943,4
1944,5
1945,5
1946,5
1947,5
1948,6
1949,6
1950,6
1951,6
1952,6
1953,7
1954,7
1955,7
1956,7
1957,7
1958,8
1959,8
1960,8
1961,8
1962,8
1963,8
1964,9
1965,9
1966,9
1967,9
1968,9
1969,9
1970,9
1971,10
1972,10
1973,10
1974,10
1975,10
1976,10
1977,10
1978,10
1979,10
1980,10
1981,10
1982,10
1983,10
1984,11
1985,11
1986,1
1987,1
1988,1
1989,2
1990,2
1991,2
1992,3
1993,3
1994,3
1995,3
1996,4
1997,4
1998,4
1999,4
2000,5
2001,5
2002,5
2003,5
2004,6
2005,6
2006,6
2007,6
2008,6
2009,7
2010,7
2011,7
2012,7
2013,7
2014,8
2015,8
2016,8
2017,8
2018,8
2019,8
2020,9
2021,9
2022,9
2023,9
2024,9
2025,9
2026,10
2027,10
2028,10
2029,10
2030,10
2031,10
2032,10
2033,10
2034,10
2035,10
2036,10
2037,10
2038,10
2039,10
2040,11
2041,11
2042,1
2043,1
2044,1
2045,2
2046,2
2047,2
2048,3
2049,3
2050,3
2051,3
2052,4
2053,4
2054,4
2055,4
2056,5
2057,5
2058,5
2059,5
2060,6
2061,6
2062,6
2063,6
2064,6
2065,7
2066,7
2067,7
2068,7
2069,7
2070,8
2071,8
2072,8
2073,8
2074,8
2075,9
2076,9
2077,9
2078,9
2079,9
2080,9
2081,9
2082,10
2083,10
2084,10
2085,10
2086,10
2087,10
2088,10
2089,10
2090,10
2091,10
2092,10
2093,10
2094,10
2095,10
2096,11
2097,1
2098,1
2099,1
2100,2
2101,2
2102,2
2103,3
2104,3
2105,3
2106,3
2107,4
2108,4
2109,4
2110,4
2111,5
2112,5
2113,5
2114,5
2115,6
2116,6
2117,6
2118,6
2119,6
2120,7
2121,7
2122,7
2123,7
2124,7
2125,8
2126,8
2127,8
2128,8
2129,8
2130,9
2131,9
2132,9
2133,9
2134,9
2135,9
2136,9
2137,10
2138,10
2139,10
2140,10
2141,10
2142,10
2143,10
2144,10
2145,10
2146,10
2147,10
2148,10
2149,10
2150,10
2151,11
2152,1
2153,1
2154,1
2155,2
2156,2
2157,2
2158,3
2159,3
2160,3
2161,3
2162,4
2163,4
2164,4
2165,4
2166,5
2167,5
2168,5
2169,5
2170,6
2171,6
2172,6
2173,6
2174,6
2175,7
2176,7
2177,7
2178,7
2179,7
2180,8
2181,8
2182,8
2183,8
2184,8
2185,9
2186,9
2187,9
2188,9
2189,9
2190,9
2191,9
2192,10
2193,10
2194,10
2195,10
2196,10
2197,10
2198,10
2199,10
2200,10
2201,10
2202,10
2203,10
2204,10
2205,11
2206,11
2207,1
2208,1
2209,1
2210,2
2211,2
2212,2
2213,3
2214,3
2215,3
2216,3
2217,4
2218,4
2219,4
2220,4
2221,5
2222,5
2223,5
2224,5
2225,6
2226,6
2227,6
2228,6
2229,6
2230,7
2231,7
2232,7
2233,7
2234,7
2235,8
2236,8
2237,8
2238,8
2239,8
2240,9
2241,9
2242,9
2243,9
2244,9
2245,9
2246,9
2247,10
2248,10
2249,10
2250,10
2251,10
2252,10
2253,10
2254,10
2255,10
2256,10
2257,10
2258,10
2259,10
2260,11
2261,11
2262,1
2263,1
2264,1
2265,2
2266,2
2267,2
2268,3
2269,3
2270,3
2271,3
2272,4
2273,4
2274,4
2275,4
2276,5
2277,5
2278,5
2279,5
2280,6
2281,6
2282,6
2283,6
2284,6
2285,7
2286,7
2287,7
2288,7
2289,7
2290,8
2291,8
2292,8
2293,8
2294,8
2295,9
2296,9
2297,9
2298,9
2299,9
2300,9
2301,9
2302,10
2303,10
2304,10
2305,10
2306,10
2307,10
2308,10
2309,10
2310,10
2311,10
2312,10
2313,10
2314,10
2315,11
2316,11
2317,1
2318,1
2319,1
2320,2
2321,2
2322,2
2323,3
2324,3
2325,3
2326,3
2327,4
2328,4
2329,4
2330,4
2331,5
2332,5
2333,5
2334,5
2335,6
2336,6
2337,6
2338,6
2339,6
2340,7
2341,7
2342,7
2343,7
2344,8
2345,8
2346,8
2347,8
2348,8
2349,8
2350,9
2351,9
2352,9
2353,9
2354,9
2355,9
2356,9
2357,10
2358,10
2359,10
2360,10
2361,10
2362,10
2363,10
2364,10
2365,10
2366,10
2367,10
2368,10
2369,10
2370,11
2371,11
2372,1
2373,1
2374,2
2375,2
2376,2
2377,2
2378,3
2379,3
2380,3
2381,3
2382,4
2383,4
2384,4
2385,4
2386,5
2387,5
2388,5
2389,5
2390,6
2391,6
2392,6
2393,6
2394,7
2395,7
2396,7
2397,7
2398,7
2399,8
2400,8
2401,8
2402,8
2403,8
2404,8
2405,9
2406,9
2407,9
2408,9
2409,9
2410,9
2411,9
2412,10
2413,10
2414,10
2415,10
2416,10
2417,10
2418,10
2419,10
2420,10
2421,10
2422,10
2423,10
2424,10
2425,11
2426,1
2427,1
2428,2
2429,2
2430,2
2431,2
2432,3
2433,3
2434,3
2435,3
2436,4
2437,4
2438,4
2439,4
2440,5
2441,5
2442,5
2443,5
2444,6
2445,6
2446,6
2447,6
2448,7
2449,7
2450,7
2451,7
2452,7
2453,8
2454,8
2455,8
2456,8
2457,8
2458,8
2459,9
2460,9
2461,9
2462,9
2463,9
2464,9
2465,9
2466,10
2467,10
2468,10
2469,10
2470,10
2471,10
2472,10
2473,10
2474,10
2475,10
2476,10
2477,10
2478,11
2479,11
2480,1
2481,1
2482,2
2483,2
2484,2
2485,2
2486,3
2487,3
2488,3
2489,3
2490,4
2491,4
2492,4
2493,4
2494,5
2495,5
2496,5
2497,5
2498,6
2499,6
2500,6
2501,6
2502,7
2503,7
2504,7
2505,7
2506,7
2507,8
2508,8
2509,8
2510,8
2511,8
2512,8
2513,9
2514,9
2515,9
2516,9
2517,9
2518,9
2519,9
2520,10
2521,10
2522,10
2523,10
2524,10
2525,10
2526,10
2527,10
2528,10
2529,10
2530,10
2531,10
2532,11
2533,11
2534,1
2535,1
2536,2
2537,2
2538,2
2539,2
2540,3
2541,3
2542,3
2543,3
2544,4
2545,4
2546,4
2547,5
2548,5
2549,5
2550,5
2551,5
2552,6
2553,6
2554,6
2555,6
2556,7
2557,7
2558,7
2559,7
2560,7
2561,8
2562,8
2563,8
2564,8
2565,8
2566,8
2567,9
2568,9
2569,9
2570,9
2571,9
2572,9
2573,9
2574,10
2575,10
2576,10
2577,10
2578,10
2579,10
2580,10
2581,10
2582,10
2583,10
2584,10
2585,10
2586,11
2587,11
2588,1
2589,1
2590,2
2591,2
2592,2
2593,2
2594,3
2595,3
2596,3
2597,4
2598,4
2599,4
2600,4
2601,5
2602,5
2603,5
2604,5
2605,5
2606,6
2607,6
2608,6
2609,6
2610,7
2611,7
2612,7
2613,7
2614,7
2615,8
2616,8
2617,8
2618,8
2619,8
2620,8
2621,9
2622,9
2623,9
2624,9
2625,9
2626,9
2627,10
2628,10
2629,10
2630,10
2631,10
2632,10
2633,10
2634,10
2635,10
2636,10
2637,10
2638,10
2639,10
2640,11
2641,11
2642,1
2643,1
2644,2
2645,2
2646,2
2647,2
2648,3
2649,3
2650,3
2651,4
2652,4
2653,4
2654,4
2655,5
2656,5
2657,5
2658,5
2659,5
2660,6
2661,6
2662,6
2663,6
2664,7
2665,7
2666,7
2667,7
2668,7
2669,8
2670,8
2671,8
2672,8
2673,8
2674,8
2675,9
2676,9
2677,9
2678,9
2679,9
2680,9
2681,10
2682,10
2683,10
2684,10
2685,10
2686,10
2687,10
2688,10
2689,10
2690,10
2691,10
2692,10
2693,10
2694,11
2695,11
2696,1
2697,1
2698,2
2699,2
2700,2
2701,2
2702,3
2703,3
2704,3
2705,4
2706,4
2707,4
2708,4
2709,5
2710,5
2711,5
2712,5
2713,6
2714,6
2715,6
2716,6
2717,6
2718,7
2719,7
2720,7
2721,7
2722,7
2723,8
2724,8
2725,8
2726,8
2727,8
2728,9
2729,9
2730,9
2731,9
2732,9
2733,9
2734,9
2735,10
2736,10
2737,10
2738,10
2739,10
2740,10
2741,10
2742,10
2743,10
2744,10
2745,10
2746,10
2747,11
2748,11
2749,1
2750,1
2751,2
2752,2
2753,2
2754,3
2755,3
2756,3
2757,3
2758,4
2759,4
2760,4
2761,4
2762,5
2763,5
2764,5
2765,5
2766,6
2767,6
2768,6
2769,6
2770,6
2771,7
2772,7
2773,7
2774,7
2775,7
2776,8
2777,8
2778,8
2779,8
2780,8
2781,9
2782,9
2783,9
2784,9
2785,9
2786,9
2787,9
2788,10
2789,10
2790,10
2791,10
2792,10
2793,10
2794,10
2795,10
2796,10
2797,10
2798,10
2799,10
2800,11
2801,11
2802,1
2803,1
2804,2
2805,2
2806,2
2807,3
2808,3
2809,3
2810,3
2811,4
2812,4
2813,4
2814,4
2815,5
2816,5
2817,5
2818,5
2819,6
2820,6
2821,6
2822,6
2823,6
2824,7
2825,7
2826,7
2827,7
2828,7
2829,8
2830,8
2831,8
2832,8
2833,8
2834,9
2835,9
2836,9
2837,9
2838,9
2839,9
2840,9
2841,10
2842,10
2843,10
2844,10
2845,10
2846,10
2847,10
2848,10
2849,10
2850,10
2851,10
2852,10
2853,11
2854,11
2855,1
2856,1
2857,2
2858,2
2859,2
2860,3
2861,3
2862,3
2863,3
2864,4
2865,4
2866,4
2867,4
2868,5
2869,5
2870,5
2871,5
2872,6
2873,6
2874,6
2875,6
2876,6
2877,7
2878,7
2879,7
2880,7
2881,7
2882,8
2883,8
2884,8
2885,8
2886,8
2887,9
2888,9
2889,9
2890,9
2891,9
2892,9
2893,9
2894,10
2895,10
2896,10
2897,10
2898,10
2899,10
2900,10
2901,10
2902,10
2903,10
2904,10
2905,10
2906,11
2907,11
2908,1
2909,1
2910,2
2911,2
2912,2
2913,3
2914,3
2915,3
2916,3
2917,4
2918,4
2919,4
2920,4
2921,5
2922,5
2923,5
2924,5
2925,6
2926,6
2927,6
2928,6
2929,6
2930,7
2931,7
2932,7
2933,7
2934,8
2935,8
2936,8
2937,8
2938,8
2939,8
2940,9
2941,9
2942,9
2943,9
2944,9
2945,9
2946,9
2947,10
2948,10
2949,10
2950,10
2951,10
2952,10
2953,10
2954,10
2955,10
2956,10
2957,10
2958,11
2959,11
2960,11
2961,1
2962,1
2963,2
2964,2
2965,2
2966,3
2967,3
2968,3
2969,3
2970,4
2971,4
2972,4
2973,4
2974,5
2975,5
2976,5
2977,5
2978,6
2979,6
2980,6
2981,6
2982,7
2983,7
2984,7
2985,7
2986,7
2987,8
2988,8
2989,8
2990,8
2991,8
2992,8
2993,9
2994,9
2995,9
2996,9
2997,9
