      51    5
      52    5
      53    5
      54    5
      55    5
      56    5
      57    5
      58    5
      59    5
      10    6
      11    6
      12    6
      13    6
      14    6
      15    6
      16    6
      17    6
      18    6
      19    6
      20    6
      21    6
      22    6
      23    6
      24    6
      25    6
      26    6
      27    6
      28    6
      29    6
      30    6
      31    6
      32    6
      33    6
      34    6
      35    6
      36    6
      37    6
      38    6
      39    6
      40    6
      41    6
      42    6
      43    6
      44    6
      45    6
      46    6
      47    6
      48    6
      49    6
      50    6
      51    6
      52    6
      53    6
      54    6
      55    6
      56    6
      57    6
      58    6
      59    6
      10    7
      11    7
      12    7
      13    7
      14    7
      15    7
      16    7
      17    7
      18    7
      19    7
      20    7
      21    7
      22    7
      23    7
      24    7
      25    7
      26    7
      27    7
      28    7
      29    7
      30    7
      31    7
      32    7
      33    7
      34    7
      35    7
      36    7
      37    7
      38    7
      39    7
      40    7
      41    7
      42    7
      43    7
      44    7
      45    7
      46    7
      47    7
      48    7
      49    7
      50    7
      51    7
      52    7
      53    7
      54    7
      55    7
      56    7
      57    7
      58    7
      59    7
      10    8
      11    8
      12    8
      13    8
      14    8
      15    8
      16    8
      17    8
      18    8
      19    8
      20    8
      21    8
      22    8
      23    8
      24    8
      25    8
      26    8
      27    8
      28    8
      29    8
      30    8
      31    8
      32    8
      33    8
      34    8
      35    8
      36    8
      37    8
      38    8
      39    8
      40    8
      41    8
      42    8
      43    8
      44    8
      45    8
      46    8
      47    8
      48    8
      49    8
      50    8
      51    8
      52    8
      53    8
      54    8
      55    8
      56    8
      57    8
      58    8
      59    8
      10    9
      11    9
      12    9
      13    9
      14    9
      15    9
      16    9
      17    9
      18    9
      19    9
      20    9
      21    9
      22    9
      23    9
      24    9
      25    9
      26    9
      27    9
      28    9
      29    9
      30    9
      31    9
      32    9
      33    9
      34    9
      35    9
      36    9
      37    9
      38    9
      39    9
      40    9
      41    9
      42    9
      43    9
      44    9
      45    9
      46    9
      47    9
      48    9
      49    9
      50    9
      51    9
      52    9
      53    9
      54    9
      55    9
      56    9
      57    9
      58    9
      10   10
      11   10
      12   10
      13   10
      14   10
      15   10
      16   10
      17   10
      18   10
      19   10
      20   10
      21   10
      22   10
      23   10
      24   10
      25   10
      26   10
      27   10
      28   10
      29   10
      30   10
      31   10
      32   10
      33   10
      34   10
      35   10
      36   10
      37   10
      38   10
      39   10
      40   10
      41   10
      42   10
      43   10
      44   10
      45   10
      46   10
      47   10
      48   10
      49   10
      50   10
      51   10
      52   10
      53   10
      54   10
      55   10
      56   10
      57   10
      58   10
       9   11
      10   11
      11   11
      12   11
      13   11
      14   11
      15   11
      16   11
      17   11
      18   11
      19   11
      20   11
      21   11
      22   11
      23   11
      24   11
      25   11
      26   11
      27   11
      28   11
      29   11
      30   11
      31   11
      32   11
      33   11
      34   11
      35   11
      36   11
      37   11
      38   11
      39   11
      40   11
      41   11
      42   11
      43   11
      44   11
      45   11
      46   11
      47   11
      48   11
      49   11
      50   11
      51   11
      52   11
      53   11
      54   11
      55   11
      56   11
      57   11
      58   11
       9   12
      10   12
      11   12
      12   12
      13   12
      14   12
      15   12
      16   12
      17   12
      18   12
      19   12
      20   12
      21   12
      22   12
      23   12
      24   12
      25   12
      26   12
      27   12
      28   12
      29   12
      30   12
      31   12
      32   12
      33   12
      34   12
      35   12
      36   12
      37   12
      38   12
      39   12
      40   12
      41   12
      42   12
      43   12
      44   12
      45   12
      46   12
      47   12
      48   12
      49   12
      50   12
      51   12
      52   12
      53   12
      54   12
      55   12
      56   12
      57   12
      58   12
       9   13
      10   13
      11   13
      12   13
      13   13
      14   13
      15   13
      16   13
      17   13
      18   13
      19   13
      20   13
      21   13
      22   13
      23   13
      24   13
      25   13
      26   13
      27   13
      28   13
      29   13
      30   13
      31   13
      32   13
      33   13
      34   13
      35   13
      36   13
      37   13
      38   13
      39   13
      40   13
      41   13
      42   13
      43   13
      44   13
      45   13
      46   13
      47   13
      48   13
      49   13
      50   13
      51   13
      52   13
      53   13
      54   13
      55   13
      56   13
      57   13
      58   13
       9   14
      10   14
      11   14
      12   14
      13   14
      14   14
      15   14
      16   14
      17   14
      18   14
      19   14
      20   14
      21   14
      22   14
      23   14
      24   14
      25   14
      26   14
      27   14
      28   14
      29   14
      30   14
      31   14
      32   14
      33   14
      34   14
      35   14
      36   14
      37   14
      38   14
      39   14
      40   14
      41   14
      42   14
      43   14
      44   14
      45   14
      46   14
      47   14
      48   14
      49   14
      50   14
      51   14
      52   14
      53   14
      54   14
      55   14
      56   14
      57   14
      58   14
       9   15
      10   15
      11   15
      12   15
      13   15
      14   15
      15   15
      16   15
      17   15
      18   15
      19   15
      20   15
      21   15
      22   15
      23   15
      24   15
      25   15
      26   15
      27   15
      28   15
      29   15
      30   15
      31   15
      32   15
      33   15
      34   15
      35   15
      36   15
      37   15
      38   15
      39   15
      40   15
      41   15
      42   15
      43   15
      44   15
      45   15
      46   15
      47   15
      48   15
      49   15
      50   15
      51   15
      52   15
      53   15
      54   15
      55   15
      56   15
      57   15
       9   16
      10   16
      11   16
      12   16
      13   16
      14   16
      15   16
      16   16
      17   16
      18   16
      19   16
      20   16
      21   16
      22   16
      23   16
      24   16
      25   16
      26   16
      27   16
      28   16
      29   16
      30   16
      31   16
      32   16
      33   16
      34   16
      35   16
      36   16
      37   16
      38   16
      39   16
      40   16
      41   16
      42   16
      43   16
      44   16
      45   16
      46   16
      47   16
      48   16
      49   16
      50   16
      51   16
      52   16
      53   16
      54   16
      55   16
      56   16
      57   16
       9   17
      10   17
      11   17
      12   17
      13   17
      14   17
      15   17
      16   17
      17   17
      18   17
      19   17
      20   17
      21   17
      22   17
      23   17
      24   17
      25   17
      26   17
      27   17
      28   17
      29   17
      30   17
      31   17
      32   17
      33   17
      34   17
      35   17
      36   17
      37   17
      38   17
      39   17
      40   17
      41   17
      42   17
      43   17
      44   17
      45   17
      46   17
      47   17
      48   17
      49   17
      50   17
      51   17
      52   17
      53   17
      54   17
      55   17
      56   17
      57   17
       9   18
      10   18
      11   18
      12   18
      13   18
      14   18
      15   18
      16   18
      17   18
      18   18
      19   18
      20   18
      21   18
      22   18
      23   18
      24   18
      25   18
      26   18
      27   18
      28   18
      29   18
      30   18
      31   18
      32   18
      33   18
      34   18
      35   18
      36   18
      37   18
      38   18
      39   18
      40   18
      41   18
      42   18
      43   18
      44   18
      45   18
      46   18
      47   18
      48   18
      49   18
      50   18
      51   18
      52   18
      53   18
      54   18
      55   18
      56   18
      57   18
       9   19
      10   19
      11   19
      12   19
      13   19
      14   19
      15   19
      16   19
      17   19
      18   19
      19   19
      20   19
      21   19
      22   19
      23   19
      24   19
      25   19
      26   19
      27   19
      28   19
      29   19
      30   19
      31   19
      32   19
      33   19
      34   19
      35   19
      36   19
      37   19
      38   19
      39   19
      40   19
      41   19
      42   19
      43   19
      44   19
      45   19
      46   19
      47   19
      48   19
      49   19
      50   19
      51   19
      52   19
      53   19
      54   19
      55   19
      56   19
      57   19
       9   20
      10   20
      11   20
      12   20
      13   20
      14   20
      15   20
      16   20
      17   20
      18   20
      19   20
      20   20
      21   20
      22   20
      23   20
      24   20
      25   20
      26   20
      27   20
      28   20
      29   20
      30   20
      31   20
      32   20
      33   20
      34   20
      35   20
      36   20
      37   20
      38   20
      39   20
      40   20
      41   20
      42   20
      43   20
      44   20
      45   20
      46   20
      47   20
      48   20
      49   20
      50   20
      51   20
      52   20
      53   20
      54   20
      55   20
      56   20
      57   20
       9   21
      10   21
      11   21
      12   21
      13   21
      14   21
      15   21
      16   21
      17   21
      18   21
      19   21
      20   21
      21   21
      22   21
      23   21
      24   21
      25   21
      26   21
      27   21
      28   21
      29   21
      30   21
      31   21
      32   21
      33   21
      34   21
      35   21
      36   21
      37   21
      38   21
      39   21
      40   21
      41   21
      42   21
      43   21
      44   21
      45   21
      46   21
      47   21
      48   21
      49   21
      50   21
      51   21
      52   21
      53   21
      54   21
      55   21
      56   21
       9   22
      10   22
      11   22
      12   22
      13   22
      14   22
      15   22
      16   22
      17   22
      18   22
      19   22
      20   22
      21   22
      22   22
      23   22
      24   22
      25   22
      26   22
      27   22
      28   22
      29   22
      30   22
      31   22
      32   22
      33   22
      34   22
      35   22
      36   22
      37   22
      38   22
      39   22
      40   22
      41   22
      42   22
      43   22
      44   22
      45   22
      46   22
      47   22
      48   22
      49   22
      50   22
      51   22
      52   22
      53   22
      54   22
      55   22
      56   22
       9   23
      10   23
      11   23
      12   23
      13   23
      14   23
      15   23
      16   23
      17   23
      18   23
      19   23
      20   23
      21   23
      22   23
      23   23
      24   23
      25   23
      26   23
      27   23
      28   23
      29   23
      30   23
      31   23
      32   23
      33   23
      34   23
      35   23
      36   23
      37   23
      38   23
      39   23
      40   23
      41   23
      42   23
      43   23
      44   23
      45   23
      46   23
      47   23
      48   23
      49   23
      50   23
      51   23
      52   23
      53   23
      54   23
      55   23
      56   23
       9   24
      10   24
      11   24
      12   24
      13   24
      14   24
      15   24
      16   24
      17   24
      18   24
      19   24
      20   24
      21   24
      22   24
      23   24
      24   24
      25   24
      26   24
      27   24
      28   24
      29   24
      30   24
      31   24
      32   24
      33   24
      34   24
      35   24
      36   24
      37   24
      38   24
      39   24
      40   24
      41   24
      42   24
      43   24
      44   24
      45   24
      46   24
      47   24
      48   24
      49   24
      50   24
      51   24
      52   24
      53   24
      54   24
      55   24
      56   24
       9   25
      10   25
      11   25
      12   25
      13   25
      14   25
      15   25
      16   25
      17   25
      18   25
      19   25
      20   25
      21   25
      22   25
      23   25
      24   25
      25   25
      26   25
      27   25
      28   25
      29   25
      30   25
      31   25
      32   25
      33   25
      34   25
      35   25
      36   25
      37   25
      38   25
      39   25
      40   25
      41   25
      42   25
      43   25
      44   25
      45   25
      46   25
      47   25
      48   25
      49   25
      50   25
      51   25
      52   25
      53   25
      54   25
      55   25
      56   25
       9   26
      10   26
      11   26
      12   26
      13   26
      14   26
      15   26
      16   26
      17   26
      18   26
      19   26
      20   26
      21   26
      22   26
      23   26
      24   26
      25   26
      26   26
      27   26
      28   26
      29   26
      30   26
      31   26
      32   26
      33   26
      34   26
      35   26
      36   26
      37   26
      38   26
      39   26
      40   26
      41   26
      42   26
      43   26
      44   26
      45   26
      46   26
      47   26
      48   26
      49   26
      50   26
      51   26
      52   26
      53   26
      54   26
      55   26
      56   26
       9   27
      10   27
      11   27
      12   27
      13   27
      14   27
      15   27
      16   27
      17   27
      18   27
      19   27
      20   27
      21   27
      22   27
      23   27
      24   27
      25   27
      26   27
      27   27
      28   27
      29   27
      30   27
      31   27
      32   27
      33   27
      34   27
      35   27
      36   27
      37   27
      38   27
      39   27
      40   27
      41   27
      42   27
      43   27
      44   27
      45   27
      46   27
      47   27
      48   27
      49   27
      50   27
      51   27
      52   27
      53   27
      54   27
      55   27
       9   28
      10   28
      11   28
      12   28
      13   28
      14   28
      15   28
      16   28
      17   28
      18   28
      19   28
      20   28
      21   28
      22   28
      23   28
      24   28
      25   28
      26   28
      27   28
      28   28
      29   28
      30   28
      31   28
      32   28
      33   28
      34   28
      35   28
      36   28
      37   28
      38   28
      39   28
      40   28
      41   28
      42   28
      43   28
      44   28
      45   28
      46   28
      47   28
      48   28
      49   28
      50   28
      51   28
      52   28
      53   28
      54   28
      55   28
       9   29
      10   29
      11   29
      12   29
      13   29
      14   29
      15   29
      16   29
      17   29
      18   29
      19   29
      20   29
      21   29
      22   29
      23   29
      24   29
      25   29
      26   29
      27   29
      28   29
      29   29
      30   29
      31   29
      32   29
      33   29
      34   29
      35   29
      36   29
      37   29
      38   29
      39   29
      40   29
      41   29
      42   29
      43   29
      44   29
      45   29
      46   29
      47   29
      48   29
      49   29
      50   29
      51   29
      52   29
      53   29
      54   29
      55   29
       9   30
      10   30
      11   30
      12   30
      13   30
      14   30
      15   30
      16   30
      17   30
      18   30
      19   30
      20   30
      21   30
      22   30
      23   30
      24   30
      25   30
      26   30
      27   30
      28   30
      29   30
      30   30
      31   30
      32   30
      33   30
      34   30
      35   30
      36   30
      37   30
      38   30
      39   30
      40   30
      41   30
      42   30
      43   30
      44   30
      45   30
      46   30
      47   30
      48   30
      49   30
      50   30
      51   30
      52   30
      53   30
      54   30
      55   30
       9   31
      10   31
      11   31
      12   31
      13   31
      14   31
      15   31
      16   31
      17   31
      18   31
      19   31
      20   31
      21   31
      22   31
      23   31
      24   31
      25   31
      26   31
      27   31
      28   31
      29   31
      30   31
      31   31
      32   31
      33   31
      34   31
      35   31
      36   31
      37   31
      38   31
      39   31
      40   31
      41   31
      42   31
      43   31
      44   31
      45   31
      46   31
      47   31
      48   31
      49   31
      50   31
      51   31
      52   31
      53   31
      54   31
      55   31
       9   32
      10   32
      11   32
      12   32
      13   32
      14   32
      15   32
      16   32
      17   32
      18   32
      19   32
      20   32
      21   32
      22   32
      23   32
      24   32
      25   32
      26   32
      27   32
      28   32
      29   32
      30   32
      31   32
      32   32
      33   32
      34   32
      35   32
      36   32
      37   32
      38   32
      39   32
      40   32
      41   32
      42   32
      43   32
      44   32
      45   32
      46   32
      47   32
      48   32
      49   32
      50   32
      51   32
      52   32
      53   32
      54   32
      55   32
       9   33
      10   33
      11   33
      12   33
      13   33
      14   33
      15   33
      16   33
      17   33
      18   33
      19   33
      20   33
      21   33
      22   33
      23   33
      24   33
      25   33
      26   33
      27   33
      28   33
      29   33
      30   33
      31   33
      32   33
      33   33
      34   33
      35   33
      36   33
      37   33
      38   33
      39   33
      40   33
      41   33
      42   33
      43   33
      44   33
      45   33
      46   33
      47   33
      48   33
      49   33
      50   33
      51   33
      52   33
      53   33
      54   33
      55   33
       9   34
      10   34
      11   34
      12   34
      13   34
      14   34
      15   34
      16   34
      17   34
      18   34
      19   34
      20   34
      21   34
      22   34
      23   34
      24   34
      25   34
      26   34
      27   34
      28   34
      29   34
      30   34
      31   34
      32   34
      33   34
      34   34
      35   34
      36   34
      37   34
      38   34
      39   34
      40   34
      41   34
      42   34
      43   34
      44   34
      45   34
      46   34
      47   34
      48   34
      49   34
      50   34
      51   34
      52   34
      53   34
      54   34
       9   35
      10   35
      11   35
      12   35
      13   35
      14   35
      15   35
      16   35
      17   35
      18   35
      19   35
      20   35
      21   35
      22   35
      23   35
      24   35
      25   35
      26   35
      27   35
      28   35
      29   35
      30   35
      31   35
      32   35
      33   35
      34   35
      35   35
      36   35
      37   35
      38   35
      39   35
      40   35
      41   35
      42   35
      43   35
      44   35
      45   35
      46   35
      47   35
      48   35
      49   35
      50   35
      51   35
      52   35
      53   35
      54   35
       8   36
       9   36
      10   36
      11   36
      12   36
      13   36
      14   36
      15   36
      16   36
      17   36
      18   36
      19   36
      20   36
      21   36
      22   36
      23   36
      24   36
      25   36
      26   36
      27   36
      28   36
      29   36
      30   36
      31   36
      32   36
      33   36
      34   36
      35   36
      36   36
      37   36
      38   36
      39   36
      40   36
      41   36
      42   36
      43   36
      44   36
      45   36
      46   36
      47   36
      48   36
      49   36
      50   36
      51   36
      52   36
      53   36
      54   36
       8   37
       9   37
      10   37
      11   37
      12   37
      13   37
      14   37
      15   37
      16   37
      17   37
      18   37
      19   37
      20   37
      21   37
      22   37
      23   37
      24   37
      25   37
      26   37
      27   37
      28   37
      29   37
      30   37
      31   37
      32   37
      33   37
      34   37
      35   37
      36   37
      37   37
      38   37
      39   37
      40   37
      41   37
      42   37
      43   37
      44   37
      45   37
      46   37
      47   37
      48   37
      49   37
      50   37
      51   37
      52   37
      53   37
      54   37
       8   38
       9   38
      10   38
      11   38
      12   38
      13   38
      14   38
      15   38
      16   38
      17   38
      18   38
      19   38
      20   38
      21   38
      22   38
      23   38
      24   38
      25   38
      26   38
      27   38
      28   38
      29   38
      30   38
      31   38
      32   38
      33   38
      34   38
      35   38
      36   38
      37   38
      38   38
      39   38
      40   38
      41   38
      42   38
      43   38
      44   38
      45   38
      46   38
      47   38
      48   38
      49   38
      50   38
      51   38
      52   38
      53   38
      54   38
       8   39
       9   39
      10   39
      11   39
      12   39
      13   39
      14   39
      15   39
      16   39
      17   39
      18   39
      19   39
      20   39
      21   39
      22   39
      23   39
      24   39
      25   39
      26   39
      27   39
      28   39
      29   39
      30   39
      31   39
      32   39
      33   39
      34   39
      35   39
      36   39
      37   39
      38   39
      39   39
      40   39
      41   39
      42   39
      43   39
      44   39
      45   39
      46   39
      47   39
      48   39
      49   39
      50   39
      51   39
      52   39
      53   39
      54   39
       8   40
       9   40
      10   40
      11   40
      12   40
      13   40
      14   40
      15   40
      16   40
      17   40
      18   40
      19   40
      20   40
      21   40
      22   40
      23   40
      24   40
      25   40
      26   40
      27   40
      28   40
      29   40
      30   40
      31   40
      32   40
      33   40
      34   40
      35   40
      36   40
      37   40
      38   40
      39   40
      40   40
      41   40
      42   40
      43   40
      44   40
      45   40
      46   40
      47   40
      48   40
      49   40
      50   40
      51   40
      52   40
      53   40
       8   41
       9   41
      10   41
      11   41
      12   41
      13   41
      14   41
      15   41
      16   41
      17   41
      18   41
      19   41
      20   41
      21   41
      22   41
      23   41
      24   41
      25   41
      26   41
      27   41
      28   41
      29   41
      30   41
      31   41
      32   41
      33   41
      34   41
      35   41
      36   41
      37   41
      38   41
      39   41
      40   41
      41   41
      42   41
      43   41
      44   41
      45   41
      46   41
      47   41
      48   41
      49   41
      50   41
      51   41
      52   41
      53   41
       8   42
       9   42
      10   42
      11   42
      12   42
      13   42
      14   42
      15   42
      16   42
      17   42
      18   42
      19   42
      20   42
      21   42
      22   42
      23   42
      24   42
      25   42
      26   42
      27   42
      28   42
      29   42
      30   42
      31   42
      32   42
      33   42
      34   42
      35   42
      36   42
      37   42
      38   42
      39   42
      40   42
      41   42
      42   42
      43   42
      44   42
      45   42
      46   42
      47   42
      48   42
      49   42
      50   42
      51   42
      52   42
      53   42
       8   43
       9   43
      10   43
      11   43
      12   43
      13   43
      14   43
      15   43
      16   43
      17   43
      18   43
      19   43
      20   43
      21   43
      22   43
      23   43
      24   43
      25   43
      26   43
      27   43
      28   43
      29   43
      30   43
      31   43
      32   43
      33   43
      34   43
      35   43
      36   43
      37   43
      38   43
      39   43
      40   43
      41   43
      42   43
      43   43
      44   43
      45   43
      46   43
      47   43
      48   43
      49   43
      50   43
      51   43
      52   43
      53   43
       8   44
       9   44
      10   44
      11   44
      12   44
      13   44
      14   44
      15   44
      16   44
      17   44
      18   44
      19   44
      20   44
      21   44
      22   44
      23   44
      24   44
      25   44
      26   44
      27   44
      28   44
      29   44
      30   44
      31   44
      32   44
      33   44
      34   44
      35   44
      36   44
      37   44
      38   44
      39   44
      40   44
      41   44
      42   44
      43   44
      44   44
      45   44
      46   44
      47   44
      48   44
      49   44
      50   44
      51   44
      52   44
      53   44
       8   45
       9   45
      10   45
      11   45
      12   45
      13   45
      14   45
      15   45
      16   45
      17   45
      18   45
      19   45
      20   45
      21   45
      22   45
      23   45
      24   45
      25   45
      26   45
      27   45
      28   45
      29   45
      30   45
      31   45
      32   45
      33   45
      34   45
      35   45
      36   45
      37   45
      38   45
      39   45
      40   45
      41   45
      42   45
      43   45
      44   45
      45   45
      46   45
      47   45
      48   45
      49   45
      50   45
      51   45
      52   45
      53   45
       8   46
       9   46
      10   46
      11   46
      12   46
      13   46
      14   46
      15   46
      16   46
      17   46
      18   46
      19   46
      20   46
      21   46
      22   46
      23   46
      24   46
      25   46
      26   46
      27   46
      28   46
      29   46
      30   46
      31   46
      32   46
      33   46
      34   46
      35   46
      36   46
      37   46
      38   46
      39   46
      40   46
      41   46
      42   46
      43   46
      44   46
      45   46
      46   46
      47   46
      48   46
      49   46
      50   46
      51   46
      52   46
       8   47
       9   47
      10   47
      11   47
      12   47
      13   47
      14   47
      15   47
      16   47
      17   47
      18   47
      19   47
      20   47
      21   47
      22   47
      23   47
      24   47
      25   47
      26   47
      27   47
      28   47
      29   47
      30   47
      31   47
      32   47
      33   47
      34   47
      35   47
      36   47
      37   47
      38   47
      39   47
      40   47
      41   47
      42   47
      43   47
      44   47
      45   47
      46   47
      47   47
      48   47
      49   47
      50   47
      51   47
      52   47
       8   48
       9   48
      10   48
      11   48
      12   48
      13   48
      14   48
      15   48
      16   48
      17   48
      18   48
      19   48
      20   48
      21   48
      22   48
      23   48
      24   48
      25   48
      26   48
      27   48
      28   48
      29   48
      30   48
      31   48
      32   48
      33   48
      34   48
      35   48
      36   48
      37   48
      38   48
      39   48
      40   48
      41   48
      42   48
      43   48
      44   48
      45   48
      46   48
      47   48
      48   48
      49   48
      50   48
      51   48
      52   48
       7   49
       8   49
       9   49
      10   49
      11   49
      12   49
      13   49
      14   49
      15   49
      16   49
      17   49
      18   49
      19   49
      20   49
      21   49
      22   49
      23   49
      24   49
      25   49
      26   49
      27   49
      28   49
      29   49
      30   49
      31   49
      32   49
      33   49
      34   49
      35   49
      36   49
      37   49
      38   49
      39   49
      40   49
      41   49
      42   49
      43   49
      44   49
      45   49
      46   49
      47   49
      48   49
      49   49
      50   49
      51   49
      52   49
       7   50
       8   50
       9   50
      10   50
      11   50
      12   50
      13   50
      14   50
      15   50
      16   50
      17   50
      18   50
      19   50
      20   50
      21   50
      22   50
      23   50
      24   50
      25   50
      26   50
      27   50
      28   50
      29   50
      30   50
      31   50
      32   50
      33   50
      34   50
      35   50
      36   50
      37   50
      38   50
      39   50
      40   50
      41   50
      42   50
      43   50
      44   50
      45   50
      46   50
      47   50
      48   50
      49   50
      50   50
      51   50
      52   50
       7   51
       8   51
       9   51
      10   51
      11   51
      12   51
      13   51
      14   51
      15   51
      16   51
      17   51
      18   51
      19   51
      20   51
      21   51
      22   51
      23   51
      24   51
      25   51
      26   51
      27   51
      28   51
      29   51
      30   51
      31   51
      32   51
      33   51
      34   51
      35   51
      36   51
      37   51
      38   51
      39   51
      40   51
      41   51
      42   51
      43   51
      44   51
      45   51
      46   51
      47   51
      48   51
      49   51
      50   51
      51   51
      52   51
       7   52
       8   52
       9   52
      10   52
      11   52
      12   52
      13   52
      14   52
      15   52
      16   52
      17   52
      18   52
      19   52
      20   52
      21   52
      22   52
      23   52
      24   52
      25   52
      26   52
      27   52
      28   52
      29   52
      30   52
      31   52
      32   52
      33   52
      34   52
      35   52
      36   52
      37   52
      38   52
      39   52
      40   52
      41   52
      42   52
      43   52
      44   52
      45   52
      46   52
      47   52
      48   52
      49   52
      50   52
      51   52
      52   52
       7   53
       8   53
       9   53
      10   53
      11   53
      12   53
      13   53
      14   53
      15   53
      16   53
      17   53
      18   53
      19   53
      20   53
      21   53
      22   53
      23   53
      24   53
      25   53
      26   53
      27   53
      28   53
      29   53
      30   53
      31   53
      32   53
      33   53
      34   53
      35   53
      36   53
      37   53
      38   53
      39   53
      40   53
      41   53
      42   53
      43   53
      44   53
      45   53
      46   53
      47   53
      48   53
      49   53
      50   53
      51   53
       7   54
       8   54
       9   54
      10   54
      11   54
      12   54
      13   54
      14   54
      15   54
      16   54
      17   54
      18   54
      19   54
      20   54
      21   54
      22   54
      23   54
      24   54
      25   54
      26   54
      27   54
      28   54
      29   54
      30   54
      31   54
      32   54
      33   54
      34   54
      35   54
      36   54
      37   54
      38   54
      39   54
      40   54
      41   54
      42   54
      43   54
      44   54
      45   54
      46   54
      47   54
      48   54
      49   54
      50   54
      51   54
       7   55
       8   55
       9   55
      10   55
      11   55
      12   55
      13   55
      14   55
      15   55
      16   55
      17   55
      18   55
      19   55
      20   55
      21   55
      22   55
      23   55
      24   55
      25   55
      26   55
      27   55
      28   55
      29   55
      30   55
      31   55
      32   55
      33   55
      34   55
      35   55
      36   55
      37   55
      38   55
      39   55
      40   55
      41   55
      42   55
      43   55
      44   55
      45   55
      46   55
      47   55
      48   55
      49   55
      50   55
      51   55
       7   56
       8   56
       9   56
      10   56
      11   56
      12   56
      13   56
      14   56
      15   56
      16   56
      17   56
      18   56
      19   56
      20   56
      21   56
      22   56
      23   56
      24   56
      25   56
      26   56
      27   56
      28   56
      29   56
      30   56
      31   56
      32   56
      33   56
      34   56
      35   56
      36   56
      37   56
      38   56
      39   56
      40   56
      41   56
      42   56
      43   56
      44   56
      45   56
      46   56
      47   56
      48   56
      49   56
      50   56
      51   56
       7   57
       8   57
       9   57
      10   57
      11   57
      12   57
      13   57
      14   57
      15   57
      16   57
      17   57
      18   57
      19   57
      20   57
      21   57
      22   57
      23   57
      24   57
      25   57
      26   57
      27   57
      28   57
      29   57
      30   57
      31   57
      32   57
      33   57
      34   57
      35   57
      36   57
      37   57
      38   57
      39   57
      40   57
      41   57
      42   57
      43   57
      44   57
      45   57
      46   57
      47   57
      48   57
      49   57
      50   57
      51   57
       7   58
       8   58
       9   58
      10   58
      11   58
      12   58
      13   58
      14   58
      15   58
      16   58
      17   58
      18   58
      19   58
      20   58
      21   58
      22   58
      23   58
      24   58
      25   58
      26   58
      27   58
      28   58
      29   58
      30   58
      31   58
      32   58
      33   58
      34   58
      35   58
      36   58
      37   58
      38   58
      39   58
      40   58
      41   58
      42   58
      43   58
      44   58
